POINTID,GRID_CODE,seg_ID,seg_num,acres
"494","511",okan_511,"40511",34162.51667210000
"497","512",okan_512,"40512",34624.87555140000
"500","513",okan_513,"40513",2387.85343273000
"503","522",okan_522,"40522",3510.72499666000
"504","526",okan_526,"40526",41758.41254580000
"510","530",okan_530,"40530",6358.93575506000
"514","534",okan_534,"40534",2636.04607788000
"515","549",okan_549,"40549",3380.62401331000
"528","547",okan_547,"40547",4827.74725880000
"529","550",okan_550,"40550",42060.64713780000
"531","548",okan_548,"40548",2962.29931303000
"533","553",okan_553,"40553",6611.13150739000
"535","555",okan_555,"40555",5282.09992370000
"542","563",okan_563,"40563",5566.32053347000
"544","565",okan_565,"40565",6867.33036689000
"548","569",okan_569,"40569",3096.40340355000
"550","572",okan_572,"40572",35827.80925890000
"551","573",okan_573,"40573",42410.91901610000
"559","585",okan_585,"40585",3612.80422974000
"561","587",okan_587,"40587",78260.74536450001
"567","592",okan_592,"40592",3862.99842848000
"570","595",okan_595,"40595",31632.55293450000
"580","605",okan_605,"40605",4271.31536081000
"587","615",okan_615,"40615",6138.76486017000
"592","621",okan_621,"40621",78574.98927809999
"594","623",okan_623,"40623",7427.76537206000
"600","630",okan_630,"40630",6625.14238252000
"603","645",okan_645,"40645",2606.02277403000
"604","635",okan_635,"40635",78783.15085140000
"612","642",okan_642,"40642",125175.15995800000
"613","643",okan_643,"40643",33542.03505930000
"618","687",okan_687,"40687",46349.97648090000
"621","648",okan_648,"40648",2271.76332452000
"624","653",okan_653,"40653",126314.04395000001
"625","654",okan_654,"40654",8642.70840112000
"639","669",okan_669,"40669",8958.95386832000
"642","673",okan_673,"40673",126504.19154099999
"644","675",okan_675,"40675",3478.70013922000
"647","691",okan_691,"40691",34809.01848170000
"648","677",okan_677,"40677",34348.66115600000
"650","680",okan_680,"40680",2684.08336403000
"654","683",okan_683,"40683",43822.01429690000
"657","684",okan_684,"40684",4849.76434829000
"660","689",okan_689,"40689",44826.79419900000
"663","721",okan_721,"40721",44698.69476930000
"664","695",okan_695,"40695",127404.89065700000
"667","701",okan_701,"40701",9711.53801812000
"679","712",okan_712,"40712",3132.43136817000
"680","704",okan_704,"40704",5154.00049395000
"682","715",okan_715,"40715",3750.91142744000
"690","722",okan_722,"40722",44212.31724690000
"694","728",okan_728,"40728",2069.60641194000
"700","735",okan_735,"40735",2381.84877196000
"704","739",okan_739,"40739",2363.83478965000
"705","740",okan_740,"40740",10011.77105660000
"711","743",okan_743,"40743",4317.35109338000
"718","754",okan_754,"40754",5908.58619734000
"719","755",okan_755,"40755",127897.27284000001
"730","762",okan_762,"40762",128363.63482599999
"734","770",okan_770,"40770",12747.89481400000
"735","772",okan_772,"40772",4805.73016931000
"745","778",okan_778,"40778",128846.00924200000
"749","785",okan_785,"40785",6230.83632531000
"753","787",okan_787,"40787",2125.64991246000
"756","791",okan_791,"40791",2419.87829017000
"758","793",okan_793,"40793",2610.02588121000
"759","794",okan_794,"40794",13042.12319170000
"765","802",okan_802,"40802",129136.23451200000
"767","804",okan_804,"40804",2822.19056174000
"773","813",okan_813,"40813",7808.06055414000
"775","809",okan_809,"40809",5268.08904857000
"776","810",okan_810,"40810",6829.30084868000
"777","812",okan_812,"40812",7115.52301204000
"786","822",okan_822,"40822",4869.77988419000
"792","845",okan_845,"40845",11709.08850080000
"795","834",okan_834,"40834",15131.74513950000
"797","836",okan_836,"40836",14245.05689920000
"798","828",okan_828,"40828",13334.35001580000
"803","837",okan_837,"40837",2475.92179069000
"805","839",okan_839,"40839",3246.51992279000
"806","841",okan_841,"40841",24354.90408170000
"807","842",okan_842,"40842",23744.43023680000
"808","843",okan_843,"40843",20778.12781660000
"809","844",okan_844,"40844",20125.62134630000
"811","847",okan_847,"40847",15508.03721440000
"812","849",okan_849,"40849",3925.04658976000
"813","850",okan_850,"40850",130571.34843600000
"816","895",okan_895,"40895",2854.21541917000
"819","857",okan_857,"40857",3394.63488844000
"824","863",okan_863,"40863",3584.78247948000
"830","866",okan_866,"40866",28191.88231350000
"834","854",okan_854,"40854",10544.18431150000
"835","856",okan_856,"40856",10027.78348530000
"844","881",okan_881,"40881",6082.72135966000
"846","871",okan_871,"40871",8250.40389750000
"847","938",okan_938,"40938",2025.57223296000
"848","873",okan_873,"40873",4557.53752417000
"850","877",okan_877,"40877",131197.83471000000
"854","889",okan_889,"40889",4293.33245030000
"857","892",okan_892,"40892",2854.21541917000
"865","897",okan_897,"40897",5534.29567603000
"866","898",okan_898,"40898",2287.77575324000
"868","900",okan_900,"40900",16034.44580860000
"869","902",okan_902,"40902",8452.56081008000
"872","962",okan_962,"40962",2377.84566478000
"877","901",okan_901,"40901",8832.85599216000
"884","914",okan_914,"40914",131562.11746300000
"887","916",okan_916,"40916",25061.45249890000
"889","920",okan_920,"40920",4567.54529212000
"891","922",okan_922,"40922",25369.69175180000
"896","926",okan_926,"40926",25725.96829080000
"899","930",okan_930,"40930",131790.29457200001
"905","943",okan_943,"40943",16947.15424550000
"906","960",okan_960,"40960",30593.74662140000
"920","958",okan_958,"40958",163356.79623800001
"921","961",okan_961,"40961",29943.24170470000
"922","963",okan_963,"40963",17297.42612380000
"931","977",okan_977,"40977",163713.07277699999
"936","975",okan_975,"40975",26898.87869450000
"941","995",okan_995,"40995",91272.84525230000
"950","991",okan_991,"40991",5133.98495805000
"959","1005",okan_1005,"41005",17815.82850360000
"960","1046",okan_1046,"41046",91052.67435740000
"961","1047",okan_1047,"41047",2728.11754301000
"971","1013",okan_1013,"41013",255324.18058600000
"974","1014",okan_1014,"41014",5790.49453553000
"985","1028",okan_1028,"41028",28578.18215640000
"991","1034",okan_1034,"41034",261637.08060900000
"994","1039",okan_1039,"41039",2155.67321631000
"997","1036",okan_1036,"41036",2021.56912578000
"998","1042",okan_1042,"41042",2449.90159402000
"1001","1045",okan_1045,"41045",262017.37579100000
"1002","1050",okan_1050,"41050",28812.36392640000
"1003","1043",okan_1043,"41043",2666.06938173000
"1006","1053",okan_1053,"41053",3536.74519333000
"1010","1056",okan_1056,"41056",90520.26110249999
"1011","1058",okan_1058,"41058",2173.68719861000
"1014","1052",okan_1052,"41052",32417.16194180000
"1016","1063",okan_1063,"41063",19044.78240770000
"1018","1057",okan_1057,"41057",3252.52458356000
"1024","1074",okan_1074,"41074",86953.49260529999
"1028","1070",okan_1070,"41070",33994.38617060000
"1031","1073",okan_1073,"41073",262539.78127799998
"1036","1090",okan_1090,"41090",86270.96283120000
"1037","1080",okan_1080,"41080",262930.08422800002
"1044","1092",okan_1092,"41092",3408.64576357000
"1052","1095",okan_1095,"41095",85882.66143470000
"1054","1097",okan_1097,"41097",3050.36767098000
"1058","1102",okan_1102,"41102",34600.85690830000
"1061","1106",okan_1106,"41106",35089.23598430000
"1064","1110",okan_1110,"41110",19885.43491550000
"1066","1112",okan_1112,"41112",263316.38407099998
"1068","1128",okan_1128,"41128",85282.19535780000
"1075","1123",okan_1123,"41123",35519.57000610000
"1079","1122",okan_1122,"41122",35753.75177610000
"1087","1135",okan_1135,"41135",2962.29931303000
"1088","1136",okan_1136,"41136",263724.70100300002
"1089","1142",okan_1142,"41142",85013.98717670000
"1091","1138",okan_1138,"41138",36480.31572920000
"1095","1147",okan_1147,"41147",83568.86548480000
"1096","1143",okan_1143,"41143",36854.60625050000
"1098","1150",okan_1150,"41150",20411.84350960000
"1105","1178",okan_1178,"41178",82952.38697920000
"1112","1162",okan_1162,"41162",3654.83685513000
"1114","1165",okan_1165,"41165",37310.96046900000
"1128","1177",okan_1177,"41177",266983.23024700000
"1129","1181",okan_1181,"41181",61339.61131560000
"1134","1187",okan_1187,"41187",20760.11383430000
"1138","1180",okan_1180,"41180",61717.90494410000
"1142","1216",okan_1216,"41216",82189.79506140000
"1151","1201",okan_1201,"41201",59087.86352700000
"1152","1203",okan_1203,"41203",37833.36595600000
"1163","1212",okan_1212,"41212",66567.66929239999
"1164","1225",okan_1225,"41225",58803.64291720000
"1167","1222",okan_1222,"41222",4661.61831084000
"1168","1223",okan_1223,"41223",21110.38571250000
"1172","1227",okan_1227,"41227",38105.57724420000
"1173","1287",okan_1287,"41287",4755.69132956000
"1175","1232",okan_1232,"41232",81056.91572950000
"1177","1231",okan_1231,"41231",267513.64194900001
"1181","1280",okan_1280,"41280",58431.35394950000
"1183","1240",okan_1240,"41240",2481.92645146000
"1187","1246",okan_1246,"41246",79960.06436230001
"1194","1268",okan_1268,"41268",78797.16172660000
"1198","1259",okan_1259,"41259",268102.09870400000
"1201","1250",okan_1250,"41250",79449.66819690001
"1204","1263",okan_1263,"41263",67766.59989270000
"1207","1265",okan_1265,"41265",4979.86533163000
"1208","1257",okan_1257,"41257",26234.36290260000
"1209","1258",okan_1258,"41258",26588.63788800000
"1216","1262",okan_1262,"41262",69437.89714030000
"1221","1275",okan_1275,"41275",73212.82721079999
"1222","1311",okan_1311,"41311",72868.55999330000
"1224","1277",okan_1277,"41277",70754.91940240000
"1225","1278",okan_1278,"41278",70058.37875310000
"1226","1308",okan_1308,"41308",3242.51681561000
"1228","1282",okan_1282,"41282",2263.75711016000
"1231","1335",okan_1335,"41335",5340.14497781000
"1232","1279",okan_1279,"41279",69812.18766159999
"1233","1281",okan_1281,"41281",38457.85067600000
"1240","1313",okan_1313,"41313",2984.31640252000
"1241","1303",okan_1303,"41303",16610.89324240000
"1244","1295",okan_1295,"41295",8346.47846982000
"1248","1296",okan_1296,"41296",2948.28843790000
"1250","1315",okan_1315,"41315",4371.39304031000
"1253","1301",okan_1301,"41301",71273.32178220000
"1258","1309",okan_1309,"41309",4037.13359080000
"1259","1312",okan_1312,"41312",72035.91369990000
"1261","1314",okan_1314,"41314",16288.64311450000
"1266","1321",okan_1321,"41321",2838.20299046000
"1267","1323",okan_1323,"41323",15990.41162960000
"1271","1373",okan_1373,"41373",2359.83168247000
"1272","1320",okan_1320,"41320",2604.02122044000
"1274","1329",okan_1329,"41329",14733.43597510000
"1278","1326",okan_1326,"41326",8692.74724087000
"1279","1333",okan_1333,"41333",3250.52302997000
"1287","1337",okan_1337,"41337",2169.68409143000
"1290","1355",okan_1355,"41355",14619.34742050000
"1291","1336",okan_1336,"41336",3008.33504560000
"1294","1353",okan_1353,"41353",5111.96786856000
"1298","1350",okan_1350,"41350",295847.63456699997
"1299","1347",okan_1347,"41347",5242.06885191000
"1303","1375",okan_1375,"41375",11943.27027080000
"1305","1356",okan_1356,"41356",4553.53441699000
"1309","1363",okan_1363,"41363",307971.04466100002
"1310","1364",okan_1364,"41364",2133.65612682000
"1311","1368",okan_1368,"41368",4197.25787799000
"1312","1396",okan_1396,"41396",14303.10195330000
"1321","1415",okan_1415,"41415",3624.81355128000
"1326","1385",okan_1385,"41385",11611.01237490000
"1333","1387",okan_1387,"41387",5674.40442732000
"1337","1431",okan_1431,"41431",11480.91139160000
"1339","1406",okan_1406,"41406",8032.23455620000
"1340","1394",okan_1394,"41394",13778.69491280000
"1342","1403",okan_1403,"41403",8722.77054471000
"1347","1457",okan_1457,"41457",5278.09681652000
"1349","1405",okan_1405,"41405",3110.41427868000
"1352","1412",okan_1412,"41412",4487.48314852000
"1353","1413",okan_1413,"41413",310495.00373800000
"1356","1452",okan_1452,"41452",4769.70220469000
"1366","1433",okan_1433,"41433",7910.13978722000
"1371","1432",okan_1432,"41432",311255.59410200000
"1373","1462",okan_1462,"41462",2916.26358046000
"1381","1439",okan_1439,"41439",5922.59707247000
"1384","1460",okan_1460,"41460",11186.68301390000
"1386","1444",okan_1444,"41444",311565.83490900003
"1388","1519",okan_1519,"41519",5676.40598091000
"1389","1447",okan_1447,"41447",15846.29977110000
"1392","1453",okan_1453,"41453",5326.13410268000
"1397","1465",okan_1465,"41465",4341.36973646000
"1398","1458",okan_1458,"41458",5514.28014013000
"1399","1478",okan_1478,"41478",4949.84202778000
"1413","1498",okan_1498,"41498",12213.48000550000
"1416","1481",okan_1481,"41481",2331.80993221000
"1417","1482",okan_1482,"41482",3913.03726822000
"1418","1483",okan_1483,"41483",16434.75652650000
"1421","1507",okan_1507,"41507",10684.29306280000
"1423","1488",okan_1488,"41488",11376.83060490000
"1425","1511",okan_1511,"41511",2469.91712992000
"1430","1492",okan_1492,"41492",2163.67943066000
"1432","1495",okan_1495,"41495",10125.85961120000
"1434","1497",okan_1497,"41497",311932.11921500001
"1435","1509",okan_1509,"41509",16849.07811960000
"1436","1499",okan_1499,"41499",10560.19674020000
"1440","1621",okan_1621,"41621",4733.67424008000
"1444","1493",okan_1493,"41493",2373.84255760000
"1446","1534",okan_1534,"41534",10123.85805760000
"1449","1543",okan_1543,"41543",9393.29099733000
"1451","1531",okan_1531,"41531",16392.72390120000
"1452","1515",okan_1515,"41515",13054.13251320000
"1457","1522",okan_1522,"41522",5904.58309016000
"1459","1551",okan_1551,"41551",2381.84877196000
"1464","1523",okan_1523,"41523",328861.25947900000
"1465","1581",okan_1581,"41581",4943.83736701000
"1468","1530",okan_1530,"41530",11068.59135210000
"1471","1533",okan_1533,"41533",15472.00924980000
"1472","1539",okan_1539,"41539",18490.35206330000
"1474","1541",okan_1541,"41541",2902.25270533000
"1476","1532",okan_1532,"41532",15774.24384190000
"1478","1535",okan_1535,"41535",8782.81715241000
"1483","1550",okan_1550,"41550",11617.01703570000
"1484","1542",okan_1542,"41542",6410.97614840000
"1487","1545",okan_1545,"41545",7794.04967901000
"1488","1608",okan_1608,"41608",7321.68303180000
"1493","1599",okan_1599,"41599",2600.01811326000
"1511","1576",okan_1576,"41576",4509.50023801000
"1524","1588",okan_1588,"41588",20810.15267400000
"1527","1586",okan_1586,"41586",3012.33815278000
"1528","1591",okan_1591,"41591",12159.43805850000
"1529","1593",okan_1593,"41593",4475.47382698000
"1532","1596",okan_1596,"41596",5306.11856678000
"1536","1601",okan_1601,"41601",329295.59660799999
"1541","1605",okan_1605,"41605",21318.54728590000
"1543","1597",okan_1597,"41597",6406.97304122000
"1544","1634",okan_1634,"41634",2045.58776886000
"1547","1613",okan_1613,"41613",3979.08853669000
"1553","1618",okan_1618,"41618",6981.41892152000
"1558","1658",okan_1658,"41658",6078.71825248000
"1561","1650",okan_1650,"41650",3846.98599976000
"1565","1632",okan_1632,"41632",6719.21540124000
"1566","1633",okan_1633,"41633",3572.77315794000
"1568","1637",okan_1637,"41637",6843.31172381000
"1570","1638",okan_1638,"41638",3618.80889051000
"1572","1640",okan_1640,"41640",22241.26349080000
"1584","1661",okan_1661,"41661",3468.69237127000
"1585","1651",okan_1651,"41651",12767.91034990000
"1586","1666",okan_1666,"41666",5560.31587270000
"1590","1653",okan_1653,"41653",10454.11440000000
"1593","1655",okan_1655,"41655",13128.18999600000
"1597","1673",okan_1673,"41673",3632.81976564000
"1604","1670",okan_1670,"41670",329858.03316599998
"1606","1691",okan_1691,"41691",4879.78765214000
"1608","1694",okan_1694,"41694",3144.44068971000
"1614","1681",okan_1681,"41681",13520.49449970000
"1617","1751",okan_1751,"41751",3336.58983434000
"1625","1692",okan_1692,"41692",4355.38061159000
"1626","1698",okan_1698,"41698",3873.00619643000
"1628","1702",okan_1702,"41702",23266.05892880000
"1637","1713",okan_1713,"41713",11228.71563920000
"1639","1705",okan_1705,"41705",4537.52198827000
"1641","1734",okan_1734,"41734",3578.77781871000
"1646","1733",okan_1733,"41733",2808.17968661000
"1651","1722",okan_1722,"41722",11442.88187340000
"1654","1725",okan_1725,"41725",330292.37029499997
"1658","1729",okan_1729,"41729",23558.28575290000
"1661","1732",okan_1732,"41732",2567.99325582000
"1669","1778",okan_1778,"41778",2065.60330476000
"1672","1747",okan_1747,"41747",5478.25217551000
"1677","1746",okan_1746,"41746",5147.99583318000
"1679","1756",okan_1756,"41756",7165.56185178000
"1680","1757",okan_1757,"41757",13906.79434250000
"1685","1761",okan_1761,"41761",24835.27694330000
"1687","1755",okan_1755,"41755",6829.30084868000
"1691","1797",okan_1797,"41797",2838.20299046000
"1705","1777",okan_1777,"41777",21230.47892790000
"1710","1784",okan_1784,"41784",330612.61887000001
"1716","1790",okan_1790,"41790",21434.63739410000
"1734","1804",okan_1804,"41804",21718.85800380000
"1737","1808",okan_1808,"41808",25481.77875280000
"1741","1820",okan_1820,"41820",331042.95289199997
"1767","1841",okan_1841,"41841",12369.60118550000
"1777","1854",okan_1854,"41854",331535.33507500001
"1782","1862",okan_1862,"41862",332962.44278400001
"1788","1866",okan_1866,"41866",26190.32872360000
"1790","1876",okan_1876,"41876",2257.75244939000
"1792","1874",okan_1874,"41874",333648.97566599998
"1793","1875",okan_1875,"41875",2922.26824123000
"1800","1887",okan_1887,"41887",2021.56912578000
"1806","1885",okan_1885,"41885",3094.40184996000
"1824","1913",okan_1913,"41913",12659.82645600000
"1836","1924",okan_1924,"41924",2123.64835887000
